player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
982,36000267.0000,32823651.0000,1184420.0000,139328.3750,94.4662,4000178,18000801.0000,16602589.0000,470320.0000,55407.7917,94.8453,5999822,17999466.0000,16221062.0000,714100.0000,83920.5833,94.0870,114625,969
244,36004173.0000,32820310.0000,1191535.0000,143291.1207,94.4664,4002782,18012519.0000,16613990.0000,471745.0000,58049.9583,94.8548,5997218,17991654.0000,16206320.0000,719790.0000,85241.1623,94.0776,114810,980
515,36003309.0000,32806429.0000,1204985.0000,153620.1591,94.4675,4002206,18009927.0000,16595346.0000,476670.0000,61906.1293,94.7923,5997794,17993382.0000,16211083.0000,728315.0000,91714.0298,94.1424,114374,1012
276,36003817.5000,32822639.0000,1189280.0000,143838.3479,94.4675,4002545,18011452.5000,16605349.0000,487145.0000,60118.1369,94.8979,5997455,17992365.0000,16217290.0000,702135.0000,83720.2110,94.0367,114635,968
781,36004336.5000,32834226.0000,1178520.0000,132189.3393,94.4685,4002891,18013009.5000,16634789.0000,465150.0000,50049.2560,94.9310,5997109,17991327.0000,16199437.0000,713370.0000,82140.0833,94.0053,114476,974
36,35993703.0000,32817678.0000,1185790.0000,138068.8263,94.4706,3995802,17981109.0000,16590419.0000,479005.0000,56118.0227,94.9298,6004198,18012594.0000,16227259.0000,706785.0000,81950.8036,94.0122,114516,960
866,35998621.5000,32820221.0000,1188105.0000,142697.0417,94.4712,3999081,17995864.5000,16603075.0000,479395.0000,53891.7560,94.9244,6000919,18002757.0000,16217146.0000,708710.0000,88805.2857,94.0181,114858,1003
153,35998566.0000,32813295.0000,1195590.0000,152150.3420,94.4729,3999044,17995698.0000,16579646.0000,478990.0000,62074.7917,94.7929,6000956,18002868.0000,16233649.0000,716600.0000,90075.5503,94.1530,114498,998
107,36003124.5000,32829923.0000,1183320.0000,149885.8658,94.4730,4002083,18009373.5000,16613606.0000,475740.0000,62379.2857,94.8914,5997917,17993751.0000,16216317.0000,707580.0000,87506.5801,94.0543,114390,973
479,36001719.0000,32832930.0000,1179385.0000,140676.0000,94.4741,4001146,18005157.0000,16617092.0000,463875.0000,59749.5595,94.8671,5998854,17996562.0000,16215838.0000,715510.0000,80926.4405,94.0810,114598,958
897,35999409.0000,32817586.0000,1193360.0000,150515.4562,94.4764,3999606,17998227.0000,16606169.0000,471640.0000,55505.5633,94.8861,6000394,18001182.0000,16211417.0000,721720.0000,95009.8929,94.0668,114126,987
732,36005383.5000,32820084.0000,1196540.0000,151351.2327,94.4765,4003589,18016150.5000,16617747.0000,472180.0000,63862.1131,94.8589,5996411,17989233.0000,16202337.0000,724360.0000,87489.1196,94.0935,114734,995
226,36000619.5000,32830427.0000,1181790.0000,144005.6748,94.4768,4000413,18001858.5000,16609269.0000,469305.0000,60530.4605,94.8712,5999587,17998761.0000,16221158.0000,712485.0000,83475.2143,94.0823,114835,950
616,35996853.0000,32818361.0000,1190340.0000,136429.9946,94.4769,3997902,17990559.0000,16588297.0000,472955.0000,52263.2505,94.8345,6002098,18006294.0000,16230064.0000,717385.0000,84166.7440,94.1196,114318,976
3,36001372.5000,32814612.0000,1198625.0000,144829.3512,94.4776,4000915,18004117.5000,16600542.0000,477375.0000,56856.1071,94.8556,5999085,17997255.0000,16214070.0000,721250.0000,87973.2440,94.0995,114307,995
448,36001038.0000,32819099.0000,1193840.0000,133220.8887,94.4777,4000692,18003114.0000,16603303.0000,486795.0000,53343.5893,94.9286,5999308,17997924.0000,16215796.0000,707045.0000,79877.2995,94.0266,115167,987
164,35999610.0000,32830245.0000,1183170.0000,134429.3631,94.4827,3999740,17998830.0000,16598080.0000,465980.0000,49580.8274,94.8065,6000260,18000780.0000,16232165.0000,717190.0000,84848.5357,94.1590,114969,958
190,35998828.5000,32836264.0000,1176805.0000,129884.0649,94.4838,3999219,17996485.5000,16608611.0000,468800.0000,52145.0952,94.8930,6000781,18002343.0000,16227653.0000,708005.0000,77738.9697,94.0747,114585,965
257,35997799.5000,32809017.0000,1203430.0000,147778.4345,94.4848,3998533,17993398.5000,16592540.0000,491815.0000,62131.6905,94.9479,6001467,18004401.0000,16216477.0000,711615.0000,85646.7440,94.0220,114542,1009
428,36000667.5000,32817565.0000,1197605.0000,129691.8707,94.4848,4000445,18002002.5000,16611660.0000,483380.0000,53225.3290,94.9619,5999555,17998665.0000,16205905.0000,714225.0000,76466.5417,94.0077,114588,993
513,36002455.5000,32827436.0000,1189595.0000,146541.6775,94.4853,4001637,18007366.5000,16606597.0000,472350.0000,60319.6131,94.8442,5998363,17995089.0000,16220839.0000,717245.0000,86222.0644,94.1261,113989,996
68,36001743.0000,32827944.0000,1188455.0000,146826.1964,94.4854,4001162,18005229.0000,16620568.0000,486285.0000,61229.5536,95.0105,5998838,17996514.0000,16207376.0000,702170.0000,85596.6429,93.9601,114595,988
347,36001864.5000,32819907.0000,1196815.0000,158752.5671,94.4860,4001243,18005593.5000,16596694.0000,481735.0000,60743.3469,94.8507,5998757,17996271.0000,16223213.0000,715080.0000,98009.2202,94.1211,114604,1009
939,35998458.0000,32805991.0000,1207535.0000,146529.1234,94.4861,3998972,17995374.0000,16586511.0000,481155.0000,61443.2781,94.8447,6001028,18003084.0000,16219480.0000,726380.0000,85085.8452,94.1275,114735,1017
554,35997907.5000,32829043.0000,1183985.0000,142456.5614,94.4861,3998605,17993722.5000,16611462.0000,475400.0000,59062.8750,94.9601,6001395,18004185.0000,16217581.0000,708585.0000,83393.6864,94.0124,114342,971
275,36000969.0000,32819781.0000,1196145.0000,144814.4048,94.4861,4000646,18002907.0000,16605247.0000,474345.0000,56317.2560,94.8713,5999354,17998062.0000,16214534.0000,721800.0000,88497.1488,94.1009,114386,1008
563,35998942.5000,32811248.0000,1203135.0000,149227.2143,94.4872,3999295,17996827.5000,16591648.0000,478120.0000,56794.8571,94.8488,6000705,18002115.0000,16219600.0000,725015.0000,92432.3571,94.1257,114881,993
537,35994993.0000,32817746.0000,1193305.0000,155178.7711,94.4883,3996662,17984979.0000,16587037.0000,464585.0000,57589.1640,94.8104,6003338,18010014.0000,16230709.0000,728720.0000,97589.6071,94.1667,114782,996
840,35998767.0000,32836304.0000,1178600.0000,138921.2181,94.4891,3999178,17996301.0000,16612669.0000,469580.0000,56143.9702,94.9209,6000822,18002466.0000,16223635.0000,709020.0000,82777.2478,94.0574,114667,965
338,35999770.5000,32814766.0000,1201225.0000,153536.8810,94.4895,3999847,17999311.5000,16592700.0000,474410.0000,64113.7619,94.8209,6000153,18000459.0000,16222066.0000,726815.0000,89423.1190,94.1580,114747,999
740,35997624.0000,32828315.0000,1185695.0000,131350.1163,94.4896,3998416,17992872.0000,16604399.0000,473345.0000,56441.7917,94.9139,6001584,18004752.0000,16223916.0000,712350.0000,74908.3247,94.0655,114625,961
704,35998839.0000,32820440.0000,1195235.0000,159478.8274,94.4910,3999226,17996517.0000,16601926.0000,473515.0000,60824.9583,94.8819,6000774,18002322.0000,16218514.0000,721720.0000,98653.8690,94.1003,114396,1002
39,35996397.0000,32837600.0000,1175840.0000,135406.5963,94.4912,3997598,17989191.0000,16605548.0000,474280.0000,60589.9237,94.9449,6002402,18007206.0000,16232052.0000,701560.0000,74816.6726,94.0380,114920,957
647,36002445.0000,32813246.0000,1205945.0000,145771.6252,94.4913,4001630,18007335.0000,16602303.0000,490690.0000,63655.6538,94.9224,5998370,17995110.0000,16210943.0000,715255.0000,82115.9713,94.0600,114393,1020
219,36002029.5000,32820247.0000,1198580.0000,143224.2500,94.4914,4001353,18006088.5000,16611695.0000,490730.0000,57061.3539,94.9813,5998647,17995941.0000,16208552.0000,707850.0000,86162.8961,94.0012,114930,1003
394,35997766.5000,32822176.0000,1192665.0000,154684.2906,94.4915,3998511,17993299.5000,16610879.0000,479090.0000,64545.1953,94.9796,6001489,18004467.0000,16211297.0000,713575.0000,90139.0952,94.0037,114555,983
837,35995975.5000,32808483.0000,1204780.0000,144725.5911,94.4918,3997317,17987926.5000,16578396.0000,477075.0000,50286.7560,94.8162,6002683,18008049.0000,16230087.0000,727705.0000,94438.8352,94.1678,114820,1010
691,36001863.0000,32809884.0000,1209175.0000,153954.8534,94.4925,4001242,18005589.0000,16592555.0000,502555.0000,67134.8452,94.9434,5998758,17996274.0000,16217329.0000,706620.0000,86820.0081,94.0414,114786,1026
174,35995695.0000,32823380.0000,1189855.0000,146442.3588,94.4925,3997130,17987085.0000,16588836.0000,479240.0000,58326.6834,94.8907,6002870,18008610.0000,16234544.0000,710615.0000,88115.6753,94.0948,114839,974
30,35998333.5000,32819110.0000,1197060.0000,149162.5314,94.4937,3998889,17995000.5000,16584708.0000,482975.0000,63282.9643,94.8468,6001111,18003333.0000,16234402.0000,714085.0000,85879.5671,94.1408,114662,1014
95,36000813.0000,32815306.0000,1203245.0000,148674.3929,94.4938,4000542,18002439.0000,16608411.0000,500590.0000,64951.0536,95.0371,5999458,17998374.0000,16206895.0000,702655.0000,83723.3393,93.9504,114946,1021
97,36002974.5000,32836178.0000,1184735.0000,138450.6071,94.4947,4001983,18008923.5000,16631949.0000,474380.0000,55588.1369,94.9881,5998017,17994051.0000,16204229.0000,710355.0000,82862.4702,94.0010,114167,986
633,35998339.5000,32830160.0000,1186455.0000,132356.3571,94.4950,3998893,17995018.5000,16609468.0000,486645.0000,52201.3690,95.0047,6001107,18003321.0000,16220692.0000,699810.0000,80154.9881,93.9854,114654,963
187,36001050.0000,32820648.0000,1198750.0000,144626.2300,94.4956,4000700,18003150.0000,16598754.0000,485455.0000,58539.0687,94.8957,5999300,17997900.0000,16221894.0000,713295.0000,86087.1613,94.0954,114719,1005
104,36001578.0000,32818664.0000,1201520.0000,148417.5909,94.4964,4001052,18004734.0000,16601989.0000,462405.0000,55917.4957,94.7773,5998948,17996844.0000,16216675.0000,739115.0000,92500.0952,94.2154,114858,1006
747,35999314.5000,32828454.0000,1189670.0000,133042.3233,94.4966,3999543,17997943.5000,16597753.0000,488500.0000,59312.0952,94.9345,6000457,18001371.0000,16230701.0000,701170.0000,73730.2280,94.0588,114788,990
587,36001332.0000,32814392.0000,1205980.0000,142788.1288,94.4975,4000888,18003996.0000,16607935.0000,492625.0000,61853.5595,94.9820,5999112,17997336.0000,16206457.0000,713355.0000,80934.5693,94.0129,115048,1009
874,36000403.5000,32823086.0000,1196475.0000,143610.5417,94.4977,4000269,18001210.5000,16610529.0000,468115.0000,60388.1845,94.8750,5999731,17999193.0000,16212557.0000,728360.0000,83222.3571,94.1204,114684,1004
643,36002113.5000,32811909.0000,1209975.0000,143565.6163,94.4997,4001409,18006340.5000,16594626.0000,495435.0000,65177.3279,94.9114,5998591,17995773.0000,16217283.0000,714540.0000,78388.2884,94.0878,114689,1018
386,36001783.5000,32825968.0000,1195810.0000,145066.4004,94.5003,4001189,18005350.5000,16613880.0000,470275.0000,52926.6802,94.8838,5998811,17996433.0000,16212088.0000,725535.0000,92139.7202,94.1166,114192,999
907,35998897.5000,32821288.0000,1197780.0000,134989.0693,94.5003,3999265,17996692.5000,16604815.0000,483340.0000,52897.0655,94.9516,6000735,18002205.0000,16216473.0000,714440.0000,82092.0038,94.0491,114931,1005
119,36000684.0000,32818860.0000,1202165.0000,152389.1429,94.5011,4000456,18002052.0000,16595168.0000,484670.0000,59610.1012,94.8772,5999544,17998632.0000,16223692.0000,717495.0000,92779.0417,94.1249,114457,1015
335,36001404.0000,32826651.0000,1195315.0000,147509.3241,94.5018,4000936,18004212.0000,16616621.0000,501050.0000,63717.3003,95.0759,5999064,17997192.0000,16210030.0000,694265.0000,83792.0238,93.9274,114912,988
746,35998384.5000,32830551.0000,1188765.0000,141211.3750,94.5023,3998923,17995153.5000,16604006.0000,486650.0000,57724.8750,94.9737,6001077,18003231.0000,16226545.0000,702115.0000,83486.5000,94.0312,114207,973
603,35999766.0000,32833604.0000,1187045.0000,140166.0655,94.5024,3999844,17999298.0000,16618051.0000,484730.0000,55550.6369,95.0192,6000156,18000468.0000,16215553.0000,702315.0000,84615.4286,93.9857,114643,974
260,35998917.0000,32831826.0000,1188040.0000,144796.5536,94.5025,3999278,17996751.0000,16607408.0000,481320.0000,58566.2321,94.9545,6000722,18002166.0000,16224418.0000,706720.0000,86230.3214,94.0506,114495,974
235,36003123.0000,32811660.0000,1212470.0000,157348.4448,94.5033,4002082,18009369.0000,16601343.0000,481455.0000,63554.9573,94.8551,5997918,17993754.0000,16210317.0000,731015.0000,93793.4876,94.1512,114984,1026
739,36001065.0000,32825104.0000,1197135.0000,143199.6786,94.5034,4000710,18003195.0000,16602256.0000,487840.0000,59118.4345,94.9281,5999290,17997870.0000,16222848.0000,709295.0000,84081.2440,94.0786,115081,994
552,36001075.5000,32824009.0000,1198240.0000,149657.8274,94.5034,4000717,18003226.5000,16611743.0000,499975.0000,68194.8333,95.0481,5999283,17997849.0000,16212266.0000,698265.0000,81462.9940,93.9586,114287,990
332,35998078.5000,32798450.0000,1220980.0000,143084.7976,94.5035,3998719,17994235.5000,16589677.0000,494230.0000,58789.5298,94.9410,6001281,18003843.0000,16208773.0000,726750.0000,84295.2679,94.0662,114888,1030
646,35993310.0000,32820181.0000,1194815.0000,157653.6959,94.5037,3995540,17979930.0000,16582503.0000,475335.0000,65081.4183,94.8715,6004460,18013380.0000,16237678.0000,719480.0000,92572.2776,94.1365,114583,998
805,36001119.0000,32803633.0000,1218745.0000,166527.2386,94.5037,4000746,18003357.0000,16604459.0000,481445.0000,65951.8929,94.9040,5999254,17997762.0000,16199174.0000,737300.0000,100575.3458,94.1032,114349,1062
774,36001282.5000,32823745.0000,1198945.0000,130870.9583,94.5041,4000855,18003847.5000,16613259.0000,475125.0000,49629.7560,94.9152,5999145,17997435.0000,16210486.0000,723820.0000,81241.2024,94.0929,114774,1001
482,35999478.0000,32826087.0000,1195270.0000,143947.2376,94.5051,3999652,17998434.0000,16603319.0000,486460.0000,61558.2852,94.9515,6000348,18001044.0000,16222768.0000,708810.0000,82388.9524,94.0589,114521,991
849,36000687.0000,32804894.0000,1217715.0000,150112.6905,94.5054,4000458,18002061.0000,16595697.0000,488785.0000,56378.2738,94.9029,5999542,17998626.0000,16209197.0000,728930.0000,93734.4167,94.1079,114405,1024
950,36000480.0000,32820833.0000,1201690.0000,140398.6434,94.5057,4000320,18001440.0000,16595973.0000,465830.0000,53321.6488,94.7802,5999680,17999040.0000,16224860.0000,735860.0000,87076.9946,94.2312,114805,997
783,35999619.0000,32806272.0000,1215465.0000,157738.1721,94.5058,3999746,17998857.0000,16598186.0000,479150.0000,59774.6185,94.8801,6000254,18000762.0000,16208086.0000,736315.0000,97963.5536,94.1316,114343,1045
21,35998182.0000,32827774.0000,1192845.0000,148803.8350,94.5065,3998788,17994546.0000,16601810.0000,461490.0000,53646.3869,94.8248,6001212,18003636.0000,16225964.0000,731355.0000,95157.4481,94.1883,114726,980
464,36002415.0000,32826329.0000,1198300.0000,147432.4821,94.5065,4001610,18007245.0000,16618439.0000,489300.0000,60367.5595,95.0048,5998390,17995170.0000,16207890.0000,709000.0000,87064.9226,94.0079,115100,996
27,35995870.5000,32824624.0000,1193850.0000,144761.0731,94.5066,3997247,17987611.5000,16608325.0000,478920.0000,60248.5000,94.9945,6002753,18008259.0000,16216299.0000,714930.0000,84512.5731,94.0192,114678,991
566,35995612.5000,32826044.0000,1192190.0000,148805.9957,94.5066,3997075,17986837.5000,16602465.0000,476855.0000,53589.5016,94.9545,6002925,18008775.0000,16223579.0000,715335.0000,95216.4940,94.0592,114451,976
366,36004878.0000,32840953.0000,1186095.0000,143654.3626,94.5068,4003252,18014634.0000,16625972.0000,458940.0000,45399.8036,94.8391,5996748,17990244.0000,16214981.0000,727155.0000,98254.5590,94.1740,114981,959
437,36000691.5000,32825744.0000,1197365.0000,143600.0076,94.5068,4000461,18002074.5000,16618194.0000,483770.0000,58485.3052,95.0000,5999539,17998617.0000,16207550.0000,713595.0000,85114.7024,94.0136,114585,1005
729,35996971.5000,32828907.0000,1190775.0000,150801.3984,94.5071,3997981,17990914.5000,16601062.0000,478840.0000,66834.8274,94.9363,6002019,18006057.0000,16227845.0000,711935.0000,83966.5710,94.0782,114677,989
