player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
784,387648.0000,359880.0000,13555.0000,718.5714,96.3335,14264,192564.0000,181091.0000,5390.0000,128.5714,96.8411,21676,195084.0000,178789.0000,8165.0000,590.0000,95.8326,1620,7
432,388102.5000,359669.0000,14250.0000,1363.5673,96.3454,14365,193927.5000,181356.0000,4820.0000,285.0000,96.0029,21575,194175.0000,178313.0000,9430.0000,1078.5673,96.6875,1620,11
564,387774.0000,359987.0000,13630.0000,1242.2349,96.3492,14292,192942.0000,180928.0000,5350.0000,317.0330,96.5461,21648,194832.0000,179059.0000,8280.0000,925.2019,96.1541,1620,9
173,388156.5000,360521.0000,13485.0000,1170.1330,96.3544,14377,194089.5000,182494.0000,6265.0000,526.4311,97.2536,21563,194067.0000,178027.0000,7220.0000,643.7019,95.4552,1620,10
710,389241.0000,361114.0000,13945.0000,1128.4904,96.3565,14618,197343.0000,184372.0000,5440.0000,757.9904,96.1838,21322,191898.0000,176742.0000,8505.0000,370.5000,96.5341,1620,8
872,388696.5000,360387.0000,14155.0000,1079.7229,96.3585,14497,195709.5000,183030.0000,4690.0000,356.6250,95.9177,21443,192987.0000,177357.0000,9465.0000,723.0979,96.8055,1620,10
422,388525.5000,360737.0000,13680.0000,1256.0316,96.3687,14459,195196.5000,183254.0000,4885.0000,72.6923,96.3844,21481,193329.0000,177483.0000,8795.0000,1183.3393,96.3528,1620,6
189,388125.0000,360638.0000,13395.0000,620.3182,96.3692,14370,193995.0000,181966.0000,4745.0000,315.8182,96.2453,21570,194130.0000,178672.0000,8650.0000,304.5000,96.4931,1620,7
401,387522.0000,359680.0000,13790.0000,1282.8239,96.3739,14236,192186.0000,180509.0000,5725.0000,982.5000,96.9030,21704,195336.0000,179171.0000,8065.0000,300.3239,95.8533,1620,9
305,388273.5000,360645.0000,13590.0000,234.0097,96.3844,14403,194440.5000,182714.0000,5240.0000,40.7143,96.6640,21537,193833.0000,177931.0000,8350.0000,193.2955,96.1039,1620,8
473,387832.5000,360040.0000,13780.0000,1053.3912,96.3870,14305,193117.5000,181158.0000,6170.0000,832.2321,97.0021,21635,194715.0000,178882.0000,7610.0000,221.1591,95.7769,1620,7
267,388242.0000,360403.0000,13820.0000,947.7554,96.3891,14396,194346.0000,182176.0000,7180.0000,427.1304,97.4324,21544,193896.0000,178227.0000,6640.0000,520.6250,95.3434,1620,9
814,388062.0000,359647.0000,14420.0000,1382.8042,96.3936,14356,193806.0000,181426.0000,6185.0000,423.2308,96.8035,21584,194256.0000,178221.0000,8235.0000,959.5734,95.9847,1620,11
185,388561.5000,360905.0000,13645.0000,1133.8102,96.3940,14467,195304.5000,183228.0000,5345.0000,368.9011,96.5533,21473,193257.0000,177677.0000,8300.0000,764.9091,96.2330,1620,8
354,387630.0000,360822.0000,12880.0000,1104.4825,96.4069,14260,192510.0000,181469.0000,4750.0000,650.0000,96.7321,21680,195120.0000,179353.0000,8130.0000,454.4825,96.0860,1620,9
601,387540.0000,360025.0000,13610.0000,1696.4107,96.4120,14240,192240.0000,180627.0000,5700.0000,296.0357,96.9242,21700,195300.0000,179398.0000,7910.0000,1400.3750,95.9078,1620,9
433,388363.5000,360718.0000,13730.0000,507.3214,96.4169,14423,194710.5000,182828.0000,6095.0000,225.3214,97.0276,21517,193653.0000,177890.0000,7635.0000,282.0000,95.8028,1620,8
815,387994.5000,360442.0000,13695.0000,1168.2842,96.4284,14341,193603.5000,181717.0000,5655.0000,98.6688,96.7813,21599,194391.0000,178725.0000,8040.0000,1069.6154,96.0770,1620,9
56,388611.0000,361286.0000,13450.0000,1001.6071,96.4296,14478,195453.0000,183682.0000,5065.0000,40.0000,96.5690,21462,193158.0000,177604.0000,8385.0000,961.6071,96.2885,1620,5
4,388210.5000,360748.0000,13605.0000,530.7418,96.4304,14389,194251.5000,182391.0000,7060.0000,360.3846,97.5287,21551,193959.0000,178357.0000,6545.0000,170.3571,95.3305,1620,7
268,387828.0000,360428.0000,13560.0000,1067.0962,96.4314,14304,193104.0000,181374.0000,5290.0000,599.3462,96.6650,21636,194724.0000,179054.0000,8270.0000,467.7500,96.1997,1620,8
414,388647.0000,359815.0000,14970.0000,1144.7019,96.4333,14486,195561.0000,182388.0000,6195.0000,1079.7308,96.4318,21454,193086.0000,177427.0000,8775.0000,64.9712,96.4347,1620,11
829,388152.0000,360774.0000,13540.0000,1517.7202,96.4349,14376,194076.0000,182313.0000,5980.0000,1300.3565,97.0202,21564,194076.0000,178461.0000,7560.0000,217.3636,95.8496,1620,8
887,388066.5000,359927.0000,14320.0000,205.5568,96.4389,14357,193819.5000,181768.0000,6185.0000,116.4205,96.9732,21583,194247.0000,178159.0000,8135.0000,89.1364,95.9057,1620,9
511,388836.0000,361118.0000,13895.0000,773.4968,96.4450,14528,196128.0000,184251.0000,5560.0000,225.1786,96.7791,21412,192708.0000,176867.0000,8335.0000,548.3182,96.1050,1620,9
319,388471.5000,360435.0000,14230.0000,1924.8832,96.4459,14447,195034.5000,182774.0000,6305.0000,1342.0261,96.9464,21493,193437.0000,177661.0000,7925.0000,582.8571,95.9413,1620,10
858,387144.0000,359410.0000,13985.0000,897.3726,96.4486,14152,191052.0000,179203.0000,5180.0000,236.8636,96.5093,21788,196092.0000,180207.0000,8805.0000,660.5089,96.3894,1620,8
85,388723.5000,360681.0000,14250.0000,905.9318,96.4518,14503,195790.5000,183402.0000,5450.0000,432.0000,96.4562,21437,192933.0000,177279.0000,8800.0000,473.9318,96.4475,1620,9
994,387729.0000,359616.0000,14390.0000,1982.1347,96.4607,14282,192807.0000,180376.0000,6270.0000,870.3297,96.8046,21658,194922.0000,179240.0000,8120.0000,1111.8050,96.1205,1620,10
798,388089.0000,360740.0000,13615.0000,539.1964,96.4611,14362,193887.0000,182492.0000,6460.0000,400.1786,97.4547,21578,194202.0000,178248.0000,7155.0000,139.0179,95.4692,1620,8
720,388471.5000,360538.0000,14210.0000,1597.8790,96.4673,14447,195034.5000,182900.0000,5985.0000,883.1469,96.8470,21493,193437.0000,177638.0000,8225.0000,714.7321,96.0845,1620,11
651,387247.5000,359186.0000,14385.0000,760.1296,96.4683,14175,191362.5000,178786.0000,6050.0000,253.6607,96.5895,21765,195885.0000,180400.0000,8335.0000,506.4689,96.3499,1620,10
490,387954.0000,360444.0000,13815.0000,892.6672,96.4699,14332,193482.0000,181702.0000,5350.0000,241.9286,96.6767,21608,194472.0000,178742.0000,8465.0000,650.7386,96.2642,1620,10
652,388093.5000,360205.0000,14230.0000,533.3636,96.4806,14363,193900.5000,181853.0000,5195.0000,144.5000,96.4660,21577,194193.0000,178352.0000,9035.0000,388.8636,96.4952,1620,9
748,387855.0000,360073.0000,14155.0000,807.6688,96.4866,14310,193185.0000,180816.0000,5290.0000,82.9286,96.3356,21630,194670.0000,179257.0000,8865.0000,724.7403,96.6364,1620,9
272,388129.5000,360038.0000,14465.0000,972.2947,96.4892,14371,194008.5000,181499.0000,6120.0000,396.4188,96.7066,21569,194121.0000,178539.0000,8345.0000,575.8759,96.2719,1620,11
