player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
710,389241.0000,361186.0000,13930.0000,1128.4904,96.3711,14618,197343.0000,184391.0000,5440.0000,757.9904,96.1934,21322,191898.0000,176795.0000,8490.0000,370.5000,96.5539,1620,8
432,388102.5000,359824.0000,14230.0000,1363.5673,96.3802,14365,193927.5000,181512.0000,4800.0000,285.0000,96.0730,21575,194175.0000,178312.0000,9430.0000,1078.5673,96.6870,1620,11
564,387774.0000,360089.0000,13655.0000,1242.2349,96.3819,14292,192942.0000,181025.0000,5310.0000,317.0330,96.5757,21648,194832.0000,179064.0000,8345.0000,925.2019,96.1901,1620,9
651,387247.5000,359355.0000,13885.0000,749.5414,96.3828,14175,191362.5000,178924.0000,6050.0000,253.6607,96.6616,21765,195885.0000,180431.0000,7835.0000,495.8807,96.1105,1620,9
313,387958.5000,359767.0000,14190.0000,623.1402,96.3910,14333,193495.5000,180695.0000,4400.0000,36.8182,95.6586,21607,194463.0000,179072.0000,9790.0000,586.3221,97.1198,1620,9
872,388696.5000,360447.0000,14225.0000,1079.7229,96.3919,14497,195709.5000,183090.0000,4730.0000,356.6250,95.9688,21443,192987.0000,177357.0000,9495.0000,723.0979,96.8210,1620,10
634,387463.5000,359551.0000,13955.0000,466.6412,96.3977,14223,192010.5000,179698.0000,5650.0000,174.4091,96.5301,21717,195453.0000,179853.0000,8305.0000,292.2321,96.2676,1620,7
185,388561.5000,360973.0000,13635.0000,1133.8102,96.4089,14467,195304.5000,183307.0000,5335.0000,368.9011,96.5887,21473,193257.0000,177666.0000,8300.0000,764.9091,96.2273,1620,8
814,388062.0000,359754.0000,14390.0000,1382.8042,96.4135,14356,193806.0000,181472.0000,6200.0000,423.2308,96.8350,21584,194256.0000,178282.0000,8190.0000,959.5734,95.9929,1620,11
319,388471.5000,360612.0000,13935.0000,1924.8832,96.4156,14447,195034.5000,182939.0000,6290.0000,1342.0261,97.0233,21493,193437.0000,177673.0000,7645.0000,582.8571,95.8028,1620,10
601,387540.0000,360134.0000,13515.0000,1696.4107,96.4156,14240,192240.0000,180693.0000,5660.0000,296.0357,96.9377,21700,195300.0000,179441.0000,7855.0000,1400.3750,95.9017,1620,9
305,388273.5000,360778.0000,13580.0000,234.0097,96.4161,14403,194440.5000,182827.0000,5230.0000,40.7143,96.7170,21537,193833.0000,177951.0000,8350.0000,193.2955,96.1142,1620,8
189,388125.0000,360721.0000,13510.0000,620.3182,96.4202,14370,193995.0000,182034.0000,4775.0000,315.8182,96.2958,21570,194130.0000,178687.0000,8735.0000,304.5000,96.5446,1620,7
401,387522.0000,359854.0000,13860.0000,1282.8239,96.4368,14236,192186.0000,180643.0000,5780.0000,982.5000,97.0013,21704,195336.0000,179211.0000,8080.0000,300.3239,95.8815,1620,9
267,388242.0000,360541.0000,13880.0000,947.7554,96.4401,14396,194346.0000,182329.0000,7210.0000,427.1304,97.5266,21544,193896.0000,178212.0000,6670.0000,520.6250,95.3511,1620,9
234,387180.0000,360274.0000,13155.0000,1400.8189,96.4484,14160,191160.0000,179917.0000,5285.0000,201.7832,96.8832,21780,196020.0000,180357.0000,7870.0000,1199.0357,96.0244,1620,9
775,388912.5000,362116.0000,12990.0000,636.2308,96.4500,14545,196357.5000,185491.0000,5125.0000,339.0000,97.0760,21395,192555.0000,176625.0000,7865.0000,297.2308,95.8116,1620,8
829,388152.0000,360875.0000,13535.0000,1517.7202,96.4596,14376,194076.0000,182401.0000,5935.0000,1300.3565,97.0424,21564,194076.0000,178474.0000,7600.0000,217.3636,95.8769,1620,8
815,387994.5000,360574.0000,13710.0000,1168.2842,96.4663,14341,193603.5000,181821.0000,5655.0000,98.6688,96.8350,21599,194391.0000,178753.0000,8055.0000,1069.6154,96.0991,1620,9
182,388282.5000,360477.0000,14105.0000,1298.6477,96.4715,14405,194467.5000,182785.0000,4250.0000,273.7500,96.1780,21535,193815.0000,177692.0000,9855.0000,1024.8977,96.7660,1620,10
490,387954.0000,360513.0000,13755.0000,892.6672,96.4723,14332,193482.0000,181754.0000,5350.0000,241.9286,96.7036,21608,194472.0000,178759.0000,8405.0000,650.7386,96.2421,1620,10
887,388066.5000,360010.0000,14380.0000,205.5568,96.4757,14357,193819.5000,181862.0000,6215.0000,116.4205,97.0372,21583,194247.0000,178148.0000,8165.0000,89.1364,95.9155,1620,9
268,387828.0000,360580.0000,13585.0000,1067.0962,96.4770,14304,193104.0000,181518.0000,5315.0000,599.3462,96.7525,21636,194724.0000,179062.0000,8270.0000,467.7500,96.2039,1620,8
209,388431.0000,360734.0000,14015.0000,337.4643,96.4776,14438,194913.0000,182588.0000,5130.0000,60.7143,96.3086,21502,193518.0000,178146.0000,8885.0000,276.7500,96.6479,1620,7
858,387144.0000,359548.0000,13975.0000,897.3726,96.4817,14152,191052.0000,179329.0000,5185.0000,236.8636,96.5779,21788,196092.0000,180219.0000,8790.0000,660.5089,96.3879,1620,8
85,388723.5000,360832.0000,14220.0000,905.9318,96.4830,14503,195790.5000,183562.0000,5450.0000,432.0000,96.5379,21437,192933.0000,177270.0000,8770.0000,473.9318,96.4273,1620,9
798,388089.0000,360865.0000,13585.0000,539.1964,96.4856,14362,193887.0000,182618.0000,6445.0000,400.1786,97.5120,21578,194202.0000,178247.0000,7140.0000,139.0179,95.4609,1620,8
918,388197.0000,360924.0000,13655.0000,811.7727,96.4920,14386,194211.0000,182450.0000,3715.0000,0.0000,95.8571,21554,193986.0000,178474.0000,9940.0000,811.7727,97.1276,1620,7
580,387765.0000,359513.0000,14670.0000,1483.6099,96.4974,14290,192915.0000,180562.0000,6840.0000,445.2473,97.1423,21650,194850.0000,178951.0000,7830.0000,1038.3626,95.8589,1620,9
173,388156.5000,360643.0000,13930.0000,1204.7484,96.5005,14377,194089.5000,182596.0000,6235.0000,526.4311,97.2907,21563,194067.0000,178047.0000,7695.0000,678.3173,95.7102,1620,11
720,388471.5000,360696.0000,14210.0000,1597.8790,96.5080,14447,195034.5000,183031.0000,5970.0000,883.1469,96.9064,21493,193437.0000,177665.0000,8240.0000,714.7321,96.1062,1620,11
130,387841.5000,360570.0000,13735.0000,971.1364,96.5098,14307,193144.5000,181862.0000,4190.0000,90.0000,96.3279,21633,194697.0000,178708.0000,9545.0000,881.1364,96.6902,1620,9
511,388836.0000,361301.0000,13965.0000,773.4968,96.5101,14528,196128.0000,184446.0000,5575.0000,225.1786,96.8862,21412,192708.0000,176855.0000,8390.0000,548.3182,96.1273,1620,9
272,388129.5000,360210.0000,14380.0000,972.2947,96.5116,14371,194008.5000,181655.0000,6035.0000,396.4188,96.7432,21569,194121.0000,178555.0000,8345.0000,575.8759,96.2802,1620,11
994,387729.0000,359776.0000,14450.0000,1982.1347,96.5174,14282,192807.0000,180520.0000,6285.0000,870.3297,96.8870,21658,194922.0000,179256.0000,8165.0000,1111.8050,96.1518,1620,10
4,388210.5000,360816.0000,13880.0000,530.7418,96.5188,14389,194251.5000,182428.0000,7335.0000,360.3846,97.6893,21551,193959.0000,178388.0000,6545.0000,170.3571,95.3464,1620,7
748,387855.0000,360166.0000,14200.0000,807.6688,96.5222,14310,193185.0000,180903.0000,5320.0000,82.9286,96.3962,21630,194670.0000,179263.0000,8880.0000,724.7403,96.6471,1620,9
846,387832.5000,360323.0000,14035.0000,922.3994,96.5257,14305,193117.5000,181567.0000,5615.0000,300.6494,96.9265,21635,194715.0000,178756.0000,8420.0000,621.7500,96.1282,1620,10
385,388552.5000,360526.0000,14535.0000,1820.5568,96.5278,14465,195277.5000,182905.0000,4260.0000,279.0000,95.8457,21475,193275.0000,177621.0000,10275.0000,1541.5568,97.2169,1620,11
280,388530.0000,360538.0000,14550.0000,1229.3127,96.5403,14460,195210.0000,182804.0000,5150.0000,173.4815,96.2830,21480,193320.0000,177734.0000,9400.0000,1055.8312,96.8001,1620,10
61,388264.5000,359438.0000,15415.0000,574.3458,96.5458,14401,194413.5000,181212.0000,5410.0000,137.7029,95.9923,21539,193851.0000,178226.0000,10005.0000,436.6429,97.1009,1620,12
455,388219.5000,360080.0000,14730.0000,838.9529,96.5459,14391,194278.5000,181942.0000,4965.0000,92.1429,96.2057,21549,193941.0000,178138.0000,9765.0000,746.8101,96.8867,1620,9
373,389052.0000,361349.0000,14310.0000,1828.5131,96.5575,14576,196776.0000,184500.0000,6125.0000,1091.6250,96.8741,21364,192276.0000,176849.0000,8185.0000,736.8881,96.2335,1620,9
146,387949.5000,360370.0000,14255.0000,1332.4193,96.5654,14331,193468.5000,181663.0000,4505.0000,134.2143,96.2265,21609,194481.0000,178707.0000,9750.0000,1198.2050,96.9025,1620,10
622,388809.0000,360988.0000,14480.0000,709.9700,96.5688,14522,196047.0000,184154.0000,5840.0000,215.7168,96.9125,21418,192762.0000,176834.0000,8640.0000,494.2532,96.2192,1620,9
433,388363.5000,360818.0000,14220.0000,653.5714,96.5688,14423,194710.5000,182906.0000,6125.0000,225.3214,97.0831,21517,193653.0000,177912.0000,8095.0000,428.2500,96.0517,1620,9
422,388525.5000,360878.0000,14360.0000,1292.0316,96.5800,14459,195196.5000,183398.0000,5415.0000,108.6923,96.7297,21481,193329.0000,177480.0000,8945.0000,1183.3393,96.4289,1620,7
