player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp_excl_grand,buyer_rtp_incl_grand,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
652,4851900.0000,4543312.0000,180385.0000,12809.9772,97.3577,359400,4851900.0000,4543312.0000,180385.0000,12809.9772,97.3577,97.6217,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,238
5,4851900.0000,4543312.0000,182700.0000,13923.5286,97.4054,359400,4851900.0000,4543312.0000,182700.0000,13923.5286,97.4054,97.6924,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,243
503,4851900.0000,4543312.0000,185470.0000,14682.1356,97.4625,359400,4851900.0000,4543312.0000,185470.0000,14682.1356,97.4625,97.7651,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,254
818,4851900.0000,4543312.0000,185620.0000,13878.3291,97.4656,359400,4851900.0000,4543312.0000,185620.0000,13878.3291,97.4656,97.7516,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,247
432,4851900.0000,4543312.0000,186145.0000,13554.6531,97.4764,359400,4851900.0000,4543312.0000,186145.0000,13554.6531,97.4764,97.7558,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,249
57,4851900.0000,4543312.0000,186240.0000,13740.1427,97.4783,359400,4851900.0000,4543312.0000,186240.0000,13740.1427,97.4783,97.7615,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,249
644,4851900.0000,4543312.0000,186335.0000,13265.0291,97.4803,359400,4851900.0000,4543312.0000,186335.0000,13265.0291,97.4803,97.7537,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,253
691,4851900.0000,4543312.0000,187190.0000,15437.7196,97.4979,359400,4851900.0000,4543312.0000,187190.0000,15437.7196,97.4979,97.8161,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,249
19,4851900.0000,4543312.0000,188285.0000,14291.5394,97.5205,359400,4851900.0000,4543312.0000,188285.0000,14291.5394,97.5205,97.8151,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,258
531,4851900.0000,4543312.0000,188615.0000,11840.3301,97.5273,359400,4851900.0000,4543312.0000,188615.0000,11840.3301,97.5273,97.7713,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,256
